timestamp,value,channel_id,t
2024-01-01 00:00:00,0.020491422866434635,43,0
2024-01-01 00:00:01,0.06221786461843179,43,1
2024-01-01 00:00:02,-0.042604168881568316,43,2
2024-01-01 00:00:03,0.07589646249345232,43,3
2024-01-01 00:00:04,0.016346609515674404,43,4
2024-01-01 00:00:05,0.15828417316206544,43,5
2024-01-01 00:00:06,0.18723053739140605,43,6
2024-01-01 00:00:07,0.27054856343517564,43,7
2024-01-01 00:00:08,0.3082642252757884,43,8
2024-01-01 00:00:09,0.28940490954759335,43,9
2024-01-01 00:00:10,0.2843774560367982,43,10
2024-01-01 00:00:11,0.3635015641687563,43,11
2024-01-01 00:00:12,0.34238759058000784,43,12
2024-01-01 00:00:13,0.3979194987053824,43,13
2024-01-01 00:00:14,0.4761414756411949,43,14
2024-01-01 00:00:15,0.4274061447757518,43,15
2024-01-01 00:00:16,0.5236283870399103,43,16
2024-01-01 00:00:17,0.5448296698854291,43,17
2024-01-01 00:00:18,0.4903768507381903,43,18
2024-01-01 00:00:19,0.6134865813110729,43,19
2024-01-01 00:00:20,0.6258917573977744,43,20
2024-01-01 00:00:21,0.6217056392631725,43,21
2024-01-01 00:00:22,0.6035923212950296,43,22
2024-01-01 00:00:23,0.6232802170469216,43,23
2024-01-01 00:00:24,0.6633026688001933,43,24
2024-01-01 00:00:25,0.7406552147270192,43,25
2024-01-01 00:00:26,0.6884603010350459,43,26
2024-01-01 00:00:27,0.780192397851326,43,27
2024-01-01 00:00:28,0.7176470240653603,43,28
2024-01-01 00:00:29,0.7902766738980807,43,29
2024-01-01 00:00:30,0.8260204666463882,43,30
2024-01-01 00:00:31,0.9621515264576821,43,31
2024-01-01 00:00:32,0.78967235528949,43,32
2024-01-01 00:00:33,0.9500563165355415,43,33
2024-01-01 00:00:34,0.9011285962013361,43,34
2024-01-01 00:00:35,0.9306294680301863,43,35
2024-01-01 00:00:36,0.9316672241044398,43,36
2024-01-01 00:00:37,0.9629017242643966,43,37
2024-01-01 00:00:38,0.9471263182517126,43,38
2024-01-01 00:00:39,1.0408819497288557,43,39
2024-01-01 00:00:40,0.957943481104615,43,40
2024-01-01 00:00:41,1.049181164798904,43,41
2024-01-01 00:00:42,0.9713653677270176,43,42
2024-01-01 00:00:43,1.0107954197644509,43,43
2024-01-01 00:00:44,0.969643306918371,43,44
2024-01-01 00:00:45,1.0546353316536115,43,45
2024-01-01 00:00:46,1.1119936166845297,43,46
2024-01-01 00:00:47,1.0429353336892686,43,47
2024-01-01 00:00:48,1.043240530648898,43,48
2024-01-01 00:00:49,1.0028556910619142,43,49
2024-01-01 00:00:50,1.0518488777624346,43,50
2024-01-01 00:00:51,0.9876321988983794,43,51
2024-01-01 00:00:52,1.024825001775893,43,52
2024-01-01 00:00:53,1.0842519007382891,43,53
2024-01-01 00:00:54,1.1405627332534023,43,54
2024-01-01 00:00:55,1.2160378728320966,43,55
2024-01-01 00:00:56,1.0464900354127253,43,56
2024-01-01 00:00:57,1.1471147836062994,43,57
2024-01-01 00:00:58,1.0863691168129261,43,58
2024-01-01 00:00:59,1.0647656251076234,43,59
2024-01-01 00:01:00,1.0914334499028908,43,60
2024-01-01 00:01:01,1.069719702708894,43,61
2024-01-01 00:01:02,1.0683242685234136,43,62
2024-01-01 00:01:03,1.0379456719743545,43,63
2024-01-01 00:01:04,0.9834094756150902,43,64
2024-01-01 00:01:05,0.9704993621696524,43,65
2024-01-01 00:01:06,1.0741405103695378,43,66
2024-01-01 00:01:07,1.0208924926310303,43,67
2024-01-01 00:01:08,0.99764410912043,43,68
2024-01-01 00:01:09,1.0200875592383587,43,69
2024-01-01 00:01:10,1.0511366924724281,43,70
2024-01-01 00:01:11,1.0116721067633594,43,71
2024-01-01 00:01:12,0.9606734758012128,43,72
2024-01-01 00:01:13,1.0451945941911833,43,73
2024-01-01 00:01:14,1.0528477216072165,43,74
2024-01-01 00:01:15,0.9882533243285638,43,75
2024-01-01 00:01:16,1.0014983940430513,43,76
2024-01-01 00:01:17,1.0038800959809804,43,77
2024-01-01 00:01:18,0.9869558552732419,43,78
2024-01-01 00:01:19,0.9495515814952148,43,79
2024-01-01 00:01:20,0.9369118946379115,43,80
2024-01-01 00:01:21,0.9209031087373886,43,81
2024-01-01 00:01:22,0.827781931556185,43,82
2024-01-01 00:01:23,0.905242594977491,43,83
2024-01-01 00:01:24,0.7898280083915292,43,84
2024-01-01 00:01:25,0.8051814475229542,43,85
2024-01-01 00:01:26,0.8972886223997503,43,86
2024-01-01 00:01:27,0.8612523116059356,43,87
2024-01-01 00:01:28,0.8806998091479188,43,88
2024-01-01 00:01:29,0.7798179774209791,43,89
2024-01-01 00:01:30,0.7228696668197538,43,90
2024-01-01 00:01:31,0.7555744795964905,43,91
2024-01-01 00:01:32,0.7598709325793416,43,92
2024-01-01 00:01:33,0.7459753438262455,43,93
2024-01-01 00:01:34,0.7860743973536921,43,94
2024-01-01 00:01:35,0.6988233188555428,43,95
2024-01-01 00:01:36,0.7221407357360143,43,96
2024-01-01 00:01:37,0.6429388294079981,43,97
2024-01-01 00:01:38,0.7029190848144071,43,98
2024-01-01 00:01:39,0.6688159242599323,43,99
2024-01-01 00:01:40,0.6196732232346911,43,100
2024-01-01 00:01:41,0.6341432700927333,43,101
2024-01-01 00:01:42,0.6257850209068925,43,102
2024-01-01 00:01:43,0.610853511058719,43,103
2024-01-01 00:01:44,0.7026237160472335,43,104
2024-01-01 00:01:45,0.5991765473025313,43,105
2024-01-01 00:01:46,0.5823112370377551,43,106
2024-01-01 00:01:47,0.48042317412255825,43,107
2024-01-01 00:01:48,0.5317742635337814,43,108
2024-01-01 00:01:49,0.5549350823472156,43,109
2024-01-01 00:01:50,0.5258306541688492,43,110
2024-01-01 00:01:51,0.6216880056016776,43,111
2024-01-01 00:01:52,0.5372934422205804,43,112
2024-01-01 00:01:53,0.6033713314206413,43,113
2024-01-01 00:01:54,0.5359260710887108,43,114
2024-01-01 00:01:55,0.5290878501914309,43,115
2024-01-01 00:01:56,0.5176762201879512,43,116
2024-01-01 00:01:57,0.5177085571890517,43,117
2024-01-01 00:01:58,0.5993825398790285,43,118
2024-01-01 00:01:59,0.39391492752976454,43,119
2024-01-01 00:02:00,0.4068058158419932,43,120
2024-01-01 00:02:01,0.4772525426842547,43,121
2024-01-01 00:02:02,0.5032102114774635,43,122
2024-01-01 00:02:03,0.5356099603911937,43,123
2024-01-01 00:02:04,0.5239306677848953,43,124
2024-01-01 00:02:05,0.4807877043559715,43,125
2024-01-01 00:02:06,0.5512284925456097,43,126
2024-01-01 00:02:07,0.5526145093106296,43,127
2024-01-01 00:02:08,0.5116867089441632,43,128
2024-01-01 00:02:09,0.5525439628614026,43,129
2024-01-01 00:02:10,0.5205153662355336,43,130
2024-01-01 00:02:11,0.4818213125281812,43,131
2024-01-01 00:02:12,0.5483336316765359,43,132
2024-01-01 00:02:13,0.5230494007369125,43,133
2024-01-01 00:02:14,0.5221830349113006,43,134
2024-01-01 00:02:15,0.6008741369798307,43,135
2024-01-01 00:02:16,0.41029723295918796,43,136
2024-01-01 00:02:17,0.4680649104467499,43,137
2024-01-01 00:02:18,0.4861868096716727,43,138
2024-01-01 00:02:19,0.5344395935543473,43,139
2024-01-01 00:02:20,0.5473928794893796,43,140
2024-01-01 00:02:21,0.4927224711813806,43,141
2024-01-01 00:02:22,0.5272267295172138,43,142
2024-01-01 00:02:23,0.542253638076887,43,143
2024-01-01 00:02:24,0.7173772471504166,43,144
2024-01-01 00:02:25,0.6941859448052826,43,145
2024-01-01 00:02:26,0.5934691830496169,43,146
2024-01-01 00:02:27,0.6061821030102336,43,147
2024-01-01 00:02:28,0.5775336083732391,43,148
2024-01-01 00:02:29,0.5505282175402122,43,149
2024-01-01 00:02:30,0.6513198808284907,43,150
2024-01-01 00:02:31,0.618767897588449,43,151
2024-01-01 00:02:32,0.6761606943291159,43,152
2024-01-01 00:02:33,0.6123598944275545,43,153
2024-01-01 00:02:34,0.6664402892303553,43,154
2024-01-01 00:02:35,0.7243181948708565,43,155
2024-01-01 00:02:36,0.7477008533050536,43,156
2024-01-01 00:02:37,0.7628995059463459,43,157
2024-01-01 00:02:38,0.6887449185094607,43,158
2024-01-01 00:02:39,0.8103306259567857,43,159
2024-01-01 00:02:40,0.7404715240534993,43,160
2024-01-01 00:02:41,0.8250445923357088,43,161
