timestamp,value,channel_id,t
2024-01-01 00:00:00,0.015235853987721568,41,0
2024-01-01 00:00:01,-0.036291841488761745,41,1
2024-01-01 00:00:02,0.06893369100864274,41,2
2024-01-01 00:00:03,0.09413594277598114,41,3
2024-01-01 00:00:04,-0.034758261225387985,41,4
2024-01-01 00:00:05,0.013355940394269544,41,5
2024-01-01 00:00:06,0.10051039526503965,41,6
2024-01-01 00:00:07,0.09393816824682706,41,7
2024-01-01 00:00:08,0.12451705486493367,41,8
2024-01-01 00:00:09,0.09828306045971247,41,9
2024-01-01 00:00:10,0.2004510755653171,41,10
2024-01-01 00:00:11,0.2108809268707939,41,11
2024-01-01 00:00:12,0.19076372088068413,41,12
2024-01-01 00:00:13,0.25925228731426286,41,13
2024-01-01 00:00:14,0.2416474168082939,41,14
2024-01-01 00:00:15,0.19063924319396705,41,15
2024-01-01 00:00:16,0.2673200448438573,41,16
2024-01-01 00:00:17,0.21616028406146234,41,17
2024-01-01 00:00:18,0.32318867220033864,41,18
2024-01-01 00:00:19,0.2918680246411866,41,19
2024-01-01 00:00:20,0.3001523917293802,41,20
2024-01-01 00:00:21,0.29030987801078373,41,21
2024-01-01 00:00:22,0.4003705754751709,41,22
2024-01-01 00:00:23,0.3463271726547152,41,23
2024-01-01 00:00:24,0.34736708133806815,41,24
2024-01-01 00:00:25,0.36582303738559274,41,25
2024-01-01 00:00:26,0.4246045905552173,41,26
2024-01-01 00:00:27,0.430730710793604,41,27
2024-01-01 00:00:28,0.4474712903729559,41,28
2024-01-01 00:00:29,0.46265548508788623,41,29
2024-01-01 00:00:30,0.5623770921187461,41,30
2024-01-01 00:00:31,0.44905165254584456,41,31
2024-01-01 00:00:32,0.45773231862420843,41,32
2024-01-01 00:00:33,0.4565192121917755,41,33
2024-01-01 00:00:34,0.5417585725795888,41,34
2024-01-01 00:00:35,0.5810453828590754,41,35
2024-01-01 00:00:36,0.5324190687119876,41,36
2024-01-01 00:00:37,0.5095079294167564,41,37
2024-01-01 00:00:38,0.5235678141156409,41,38
2024-01-01 00:00:39,0.6104716584550025,41,39
2024-01-01 00:00:40,0.6281261486893712,41,40
2024-01-01 00:00:41,0.6310111485953782,41,41
2024-01-01 00:00:42,0.5833338595301049,41,42
2024-01-01 00:00:43,0.6408366205672349,41,43
2024-01-01 00:00:44,0.6475427846534486,41,44
2024-01-01 00:00:45,0.6649810706909096,41,45
2024-01-01 00:00:46,0.7098119568731096,41,46
2024-01-01 00:00:47,0.6894674743663729,41,47
2024-01-01 00:00:48,0.7241314757989391,41,48
2024-01-01 00:00:49,0.705311442876504,41,49
2024-01-01 00:00:50,0.7279814614969203,41,50
2024-01-01 00:00:51,0.756526985609958,41,51
2024-01-01 00:00:52,0.6633837684123324,41,52
2024-01-01 00:00:53,0.7313767599861618,41,53
2024-01-01 00:00:54,0.7347981527056928,41,54
2024-01-01 00:00:55,0.7371650413350961,41,55
2024-01-01 00:00:56,0.7659776879479457,41,56
2024-01-01 00:00:57,0.864939540848257,41,57
2024-01-01 00:00:58,0.7571885473353609,41,58
2024-01-01 00:00:59,0.8590098028267377,41,59
2024-01-01 00:01:00,0.7363945903368975,41,60
2024-01-01 00:01:01,0.8135607479402631,41,61
2024-01-01 00:01:02,0.8480326724599866,41,62
2024-01-01 00:01:03,0.8786176855126911,41,63
2024-01-01 00:01:04,0.8940994670551511,41,64
2024-01-01 00:01:05,0.9072556368718896,41,65
2024-01-01 00:01:06,0.8590193345986129,41,66
2024-01-01 00:01:07,0.86202115586173,41,67
2024-01-01 00:01:08,0.9365352695648298,41,68
2024-01-01 00:01:09,0.8923823513127304,41,69
2024-01-01 00:01:10,0.8462865559624921,41,70
2024-01-01 00:01:11,0.8613409404718482,41,71
2024-01-01 00:01:12,0.879777214134949,41,72
2024-01-01 00:01:13,0.9581615269632567,41,73
2024-01-01 00:01:14,0.9477866701581632,41,74
2024-01-01 00:01:15,0.9823589377405041,41,75
2024-01-01 00:01:16,0.9334479411529868,41,76
2024-01-01 00:01:17,0.9695193649162008,41,77
2024-01-01 00:01:18,0.9994589603543496,41,78
2024-01-01 00:01:19,0.9591038406989421,41,79
2024-01-01 00:01:20,1.0036058001937216,41,80
2024-01-01 00:01:21,0.953670296011062,41,81
2024-01-01 00:01:22,0.974416743861688,41,82
2024-01-01 00:01:23,0.9790883410676429,41,83
2024-01-01 00:01:24,0.9437917414582169,41,84
2024-01-01 00:01:25,1.0331433199725162,41,85
2024-01-01 00:01:26,0.990337895074379,41,86
2024-01-01 00:01:27,1.0192483017377065,41,87
2024-01-01 00:01:28,1.0472787674781774,41,88
2024-01-01 00:01:29,1.0499881383067307,41,89
2024-01-01 00:01:30,1.0651534010848749,41,90
2024-01-01 00:01:31,1.0309850372027303,41,91
2024-01-01 00:01:32,1.0185724032359953,41,92
2024-01-01 00:01:33,1.0393825625807753,41,93
2024-01-01 00:01:34,0.9624364209824098,41,94
2024-01-01 00:01:35,0.97768613520035,41,95
2024-01-01 00:01:36,0.9869498349663733,41,96
2024-01-01 00:01:37,1.0060705280957345,41,97
2024-01-01 00:01:38,1.0785752505514823,41,98
2024-01-01 00:01:39,1.0157725526799883,41,99
2024-01-01 00:01:40,1.0444053827380804,41,100
2024-01-01 00:01:41,1.130349772640265,41,101
2024-01-01 00:01:42,1.0494587133313844,41,102
2024-01-01 00:01:43,1.1058408763414846,41,103
2024-01-01 00:01:44,1.0237880171113407,41,104
2024-01-01 00:01:45,1.0615124886015856,41,105
2024-01-01 00:01:46,1.0254114956873033,41,106
2024-01-01 00:01:47,1.0569031063771859,41,107
2024-01-01 00:01:48,1.1166274802392022,41,108
2024-01-01 00:01:49,0.9888197964197346,41,109
2024-01-01 00:01:50,1.0972985119479144,41,110
2024-01-01 00:01:51,1.0876747838754433,41,111
2024-01-01 00:01:52,1.0461117918814307,41,112
2024-01-01 00:01:53,1.0033698006239977,41,113
2024-01-01 00:01:54,1.0789562511597208,41,114
2024-01-01 00:01:55,1.0483775170077425,41,115
2024-01-01 00:01:56,1.0858153033605789,41,116
2024-01-01 00:01:57,1.0744321266684531,41,117
2024-01-01 00:01:58,1.152416952010988,41,118
2024-01-01 00:01:59,1.059181002637062,41,119
2024-01-01 00:02:00,1.01862885268549,41,120
2024-01-01 00:02:01,1.0772585477795253,41,121
2024-01-01 00:02:02,1.0776237127234842,41,122
2024-01-01 00:02:03,1.1327524708667744,41,123
2024-01-01 00:02:04,1.1045600445385315,41,124
2024-01-01 00:02:05,1.0785037247372968,41,125
2024-01-01 00:02:06,1.131527474676666,41,126
2024-01-01 00:02:07,0.9964750196668983,41,127
2024-01-01 00:02:08,1.0213273819675455,41,128
2024-01-01 00:02:09,1.00424119576721,41,129
2024-01-01 00:02:10,1.028190132137968,41,130
2024-01-01 00:02:11,0.9758149290888007,41,131
2024-01-01 00:02:12,1.0732358135461966,41,132
2024-01-01 00:02:13,1.0270590479643302,41,133
2024-01-01 00:02:14,0.9611871824101831,41,134
2024-01-01 00:02:15,0.9803738044961479,41,135
2024-01-01 00:02:16,1.043124246475748,41,136
2024-01-01 00:02:17,1.065523835836808,41,137
2024-01-01 00:02:18,1.1194988224867903,41,138
2024-01-01 00:02:19,1.1612786827794617,41,139
2024-01-01 00:02:20,1.0321105514904467,41,140
2024-01-01 00:02:21,0.95760169323587,41,141
2024-01-01 00:02:22,0.896051595575474,41,142
2024-01-01 00:02:23,1.0115044065342593,41,143
2024-01-01 00:02:24,0.9528291678677447,41,144
2024-01-01 00:02:25,0.9679610946840964,41,145
2024-01-01 00:02:26,0.9532751064557454,41,146
2024-01-01 00:02:27,0.9718925785700246,41,147
2024-01-01 00:02:28,1.027187457997517,41,148
2024-01-01 00:02:29,0.9766043289108606,41,149
2024-01-01 00:02:30,0.9555937497104867,41,150
2024-01-01 00:02:31,0.9064295602059392,41,151
2024-01-01 00:02:32,0.8690810712406288,41,152
2024-01-01 00:02:33,0.9230220767134769,41,153
2024-01-01 00:02:34,0.9390929685993737,41,154
2024-01-01 00:02:35,1.0245486906518273,41,155
2024-01-01 00:02:36,0.9369646155266605,41,156
2024-01-01 00:02:37,0.9738182909778926,41,157
2024-01-01 00:02:38,0.893881842712626,41,158
2024-01-01 00:02:39,0.8537027852534439,41,159
2024-01-01 00:02:40,0.8587387041725487,41,160
2024-01-01 00:02:41,0.8647222099959256,41,161
2024-01-01 00:02:42,1.0013435666918216,41,162
2024-01-01 00:02:43,0.8477381105952788,41,163
2024-01-01 00:02:44,0.9245732754703544,41,164
2024-01-01 00:02:45,0.8313010476386564,41,165
2024-01-01 00:02:46,0.916785087778224,41,166
2024-01-01 00:02:47,0.8831766774870038,41,167
2024-01-01 00:02:48,0.8497868120649524,41,168
2024-01-01 00:02:49,0.8492402693442161,41,169
2024-01-01 00:02:50,0.8121720355077374,41,170
2024-01-01 00:02:51,0.8608246144805813,41,171
2024-01-01 00:02:52,0.8093611949923069,41,172
2024-01-01 00:02:53,0.764402443096658,41,173
2024-01-01 00:02:54,0.7553444247552448,41,174
2024-01-01 00:02:55,0.8214186875543584,41,175
2024-01-01 00:02:56,0.8852844574841474,41,176
2024-01-01 00:02:57,0.8078658834384778,41,177
2024-01-01 00:02:58,0.7874697802998496,41,178
2024-01-01 00:02:59,0.8012305530100347,41,179
2024-01-01 00:03:00,0.8457821959689336,41,180
2024-01-01 00:03:01,0.7850025549491221,41,181
2024-01-01 00:03:02,0.7470499779083207,41,182
2024-01-01 00:03:03,0.8164883880901103,41,183
2024-01-01 00:03:04,0.7762071896403935,41,184
2024-01-01 00:03:05,0.8251734651611351,41,185
2024-01-01 00:03:06,0.7511876298703404,41,186
2024-01-01 00:03:07,0.6744696854151895,41,187
2024-01-01 00:03:08,0.6609824134535738,41,188
2024-01-01 00:03:09,0.8056670125780494,41,189
2024-01-01 00:03:10,0.80307012614488,41,190
2024-01-01 00:03:11,0.7017160362746303,41,191
2024-01-01 00:03:12,0.6853796460890688,41,192
2024-01-01 00:03:13,0.7715029995263329,41,193
2024-01-01 00:03:14,0.637017902777554,41,194
2024-01-01 00:03:15,0.6416237101312485,41,195
2024-01-01 00:03:16,0.7125695606466688,41,196
2024-01-01 00:03:17,0.6547721929733874,41,197
2024-01-01 00:03:18,0.6684044034146469,41,198
2024-01-01 00:03:19,0.6547079372667736,41,199
2024-01-01 00:03:20,0.6740426175888636,41,200
2024-01-01 00:03:21,0.7218886637383924,41,201
2024-01-01 00:03:22,0.6504639835465632,41,202
2024-01-01 00:03:23,0.6726239102661111,41,203
2024-01-01 00:03:24,0.5324852031811025,41,204
2024-01-01 00:03:25,0.6272018329186112,41,205
2024-01-01 00:03:26,0.5821997540109302,41,206
2024-01-01 00:03:27,0.558226121075154,41,207
2024-01-01 00:03:28,0.5701490355874118,41,208
2024-01-01 00:03:29,0.5923270742164788,41,209
2024-01-01 00:03:30,0.649893974535726,41,210
2024-01-01 00:03:31,0.5329360742337581,41,211
2024-01-01 00:03:32,0.5960376171763428,41,212
2024-01-01 00:03:33,0.5656435359107728,41,213
2024-01-01 00:03:34,0.5689120672849673,41,214
2024-01-01 00:03:35,0.6309771470161324,41,215
2024-01-01 00:03:36,0.6104575407921389,41,216
2024-01-01 00:03:37,0.6532380030994367,41,217
2024-01-01 00:03:38,0.5815648830351,41,218
2024-01-01 00:03:39,0.5575227212899625,41,219
2024-01-01 00:03:40,0.5842660361795928,41,220
2024-01-01 00:03:41,0.6108341555643668,41,221
2024-01-01 00:03:42,0.6109012585197843,41,222
2024-01-01 00:03:43,0.551331066605868,41,223
2024-01-01 00:03:44,0.6136690603544706,41,224
2024-01-01 00:03:45,0.6242678730997719,41,225
2024-01-01 00:03:46,0.7425613367324847,41,226
2024-01-01 00:03:47,0.7144817906064234,41,227
2024-01-01 00:03:48,0.5820514633776861,41,228
2024-01-01 00:03:49,0.6145420223856124,41,229
2024-01-01 00:03:50,0.5600614254163111,41,230
2024-01-01 00:03:51,0.6081465154445397,41,231
2024-01-01 00:03:52,0.658037635509277,41,232
2024-01-01 00:03:53,0.7072538795116342,41,233
2024-01-01 00:03:54,0.6153401710953567,41,234
2024-01-01 00:03:55,0.6240505559449643,41,235
2024-01-01 00:03:56,0.5544882322325355,41,236
2024-01-01 00:03:57,0.6589463655638518,41,237
2024-01-01 00:03:58,0.6193189128856547,41,238
2024-01-01 00:03:59,0.6514613902506802,41,239
2024-01-01 00:04:00,0.6397185093852297,41,240
2024-01-01 00:04:01,0.6846117078607173,41,241
2024-01-01 00:04:02,0.6073373855172853,41,242
2024-01-01 00:04:03,0.6279067155310657,41,243
2024-01-01 00:04:04,0.813893169448431,41,244
2024-01-01 00:04:05,0.6493685832761085,41,245
2024-01-01 00:04:06,0.6653467323150667,41,246
2024-01-01 00:04:07,0.8186156636363799,41,247
2024-01-01 00:04:08,0.8787452140487221,41,248
2024-01-01 00:04:09,0.681773438736833,41,249
2024-01-01 00:04:10,0.7289373754821532,41,250
2024-01-01 00:04:11,0.7715638233435,41,251
2024-01-01 00:04:12,0.8481952890437304,41,252
